El Sicario Room 164 - El Sicario - Room 164	awe-fear_surprise
Attentato al Papa - Attentato al Papa - Puntata 1	awe-fear_surprise
Attentato al Papa - Attentato al Papa - Puntata 2	awe-fear_surprise
Felicia Impastato - Felicia Impastato	awe-fear_surprise
Un posto al sole coi fiocchi - Un posto al sole coi fiocchi	awe-fear_surprise
La rivoluzione francese - La rivoluzione francese: S1E2 La Costituzione	awe-fear_surprise
La rivoluzione francese - La rivoluzione francese: S1E1 La Bastiglia	awe-fear_surprise
La rivoluzione francese - La rivoluzione francese: S1E3 I processi	awe-fear_surprise
La rivoluzione francese - La rivoluzione francese: S1E4 Il terrore	awe-fear_surprise
Delitto e castigo - Delitto e castigo: S1E1	awe-fear_surprise
Delitto e castigo - Delitto e castigo: S1E2	awe-fear_surprise
Delitto e castigo - Delitto e castigo: S1E3	awe-fear_surprise
Delitto e castigo - Delitto e castigo: S1E4	awe-fear_surprise
Delitto e castigo - Delitto e castigo: S1E5	awe-fear_surprise
Le Mille e una Notte - Aladino e Sherazade - Le Mille e una Notte - Aladino e Sherazade - E2	awe-fear_surprise
Le Mille e una Notte - Aladino e Sherazade - Le Mille e una Notte - Aladino e Sherazade - E1	awe-fear_surprise
La porta rossa - La porta rossa - S1E1	awe-fear_surprise
La porta rossa - La porta rossa - S1E4	awe-fear_surprise
La porta rossa - La porta rossa - S1E3	awe-fear_surprise
La porta rossa - La porta rossa - S1E2	awe-fear_surprise
La porta rossa - La Porta Rossa - S1E6	awe-fear_surprise
La porta rossa - La porta rossa - S1E5	awe-fear_surprise
La porta rossa - La porta rossa - S1E7	awe-fear_surprise
La porta rossa - La Porta Rossa - S1E10	awe-fear_surprise
La porta rossa - La Porta Rossa - S1E11	awe-fear_surprise
La porta rossa - La porta rossa - S1E8	awe-fear_surprise
La porta rossa - La Porta Rossa - S1E9	awe-fear_surprise
La porta rossa - La Porta Rossa - S1E12	awe-fear_surprise
La porta rossa - La Porta Rossa S2E2	awe-fear_surprise
La porta rossa - La Porta Rossa S2E1	awe-fear_surprise
La porta rossa - La Porta Rossa S2E4	awe-fear_surprise
La porta rossa - La Porta Rossa - S2E7	awe-fear_surprise
La porta rossa - La Porta Rossa - S2E6	awe-fear_surprise
La porta rossa - La Porta Rossa - S2E5	awe-fear_surprise
La porta rossa - La Porta Rossa S2E3	awe-fear_surprise
La porta rossa - La Porta Rossa - S2E10	awe-fear_surprise
La porta rossa - La Porta Rossa - S2E9	awe-fear_surprise
La porta rossa - La Porta Rossa - S2E8	awe-fear_surprise
La porta rossa - La Porta Rossa - S2E11	awe-fear_surprise
La porta rossa - La Porta Rossa - S2E12	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S2E2	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S2E1	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S2E4	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S2E3	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S2E6	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S2E5	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S2E7	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S2E10	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S2E8	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S2E9	awe-fear_surprise
Tutto può succedere - Tutto può Succedere S1E1	awe-fear_surprise
Tutto può succedere - Tutto può succedere S2E13	awe-fear_surprise
Tutto può succedere - Tutto può succedere S2E11	awe-fear_surprise
Tutto può succedere - Tutto può succedere S2E12	awe-fear_surprise
Tutto può succedere - Tutto può Succedere S1E4	awe-fear_surprise
Tutto può succedere - Tutto può Succedere - S1E3	awe-fear_surprise
Tutto può succedere - Tutto può Succedere S1E5	awe-fear_surprise
Tutto può succedere - Tutto può Succedere S1E6	awe-fear_surprise
Tutto può succedere - Tutto può Succedere S1E2	awe-fear_surprise
Tutto può succedere - Tutto può Succedere S1E8	awe-fear_surprise
Tutto può succedere - Tutto può Succedere S1E11	awe-fear_surprise
Tutto può succedere - Tutto può Succedere - S1E9	awe-fear_surprise
Tutto può succedere - Tutto può Succedere S1E7	awe-fear_surprise
Tutto può succedere - Tutto può succedere S1E10	awe-fear_surprise
Tutto può succedere - Tutto può Succedere S1E13	awe-fear_surprise
Tutto può succedere - Tutto può Succedere S1E12	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E4	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E5	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E2	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E8	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E6	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E7	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E3	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E14	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E13	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E12	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E11	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E1	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E10	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E9	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E15	awe-fear_surprise
Tutto può succedere - Tutto può succedere - S3E16	awe-fear_surprise
Racconti fantastici - Racconti fantastici - S1E3	awe-fear_surprise
Racconti fantastici - Racconti fantastici - S1E2	awe-fear_surprise
Racconti fantastici - Racconti fantastici - S1E1	awe-fear_surprise
Racconti fantastici - Racconti fantastici - S1E4	awe-fear_surprise
Il Generale Della Rovere - Il Generale Della Rovere S1E2	awe-fear_surprise
Il Generale Della Rovere - Il Generale Della Rovere - E1	awe-fear_surprise
Il ritorno di Casanova - Il ritorno di Casanova - Puntata 1	awe-fear_surprise
Il ritorno di Casanova - Il ritorno di Casanova - Puntata 2	awe-fear_surprise
Naso di cane - Naso di cane: S1E1	awe-fear_surprise
Naso di cane - Naso di cane: S1E3	awe-fear_surprise
Naso di cane - Naso di cane: S1E2	awe-fear_surprise
Non uccidere - Non uccidere - S2E1	awe-fear_surprise
Non uccidere - Non uccidere S2E3	awe-fear_surprise
Non uccidere - Non uccidere - S2E2	awe-fear_surprise
Non uccidere - Non uccidere S2E6	awe-fear_surprise
Non uccidere - Non uccidere S2E4	awe-fear_surprise
Non uccidere - Non uccidere - S2E7	awe-fear_surprise
Non uccidere - Non uccidere - S2E8	awe-fear_surprise
Non uccidere - Non uccidere - S2E9	awe-fear_surprise
Non uccidere - Non uccidere - S2E10	awe-fear_surprise
Non uccidere - Non uccidere - S2E5	awe-fear_surprise
Non uccidere - Non uccidere - S2E12	awe-fear_surprise
Non uccidere - Non uccidere - S2E11	awe-fear_surprise
Non uccidere - Non uccidere - S2E13	awe-fear_surprise
Non uccidere - Non uccidere - S2E15	awe-fear_surprise
Non uccidere - Non uccidere - S2E14	awe-fear_surprise
Non uccidere - Non uccidere - S2E16	awe-fear_surprise
Non uccidere - Non uccidere - S2E17	awe-fear_surprise
Non uccidere - Non uccidere - S2E18	awe-fear_surprise
Non uccidere - Non uccidere - S2E20	awe-fear_surprise
Non uccidere - Non uccidere - S2E21	awe-fear_surprise
Non uccidere - Non uccidere - S2E19 	awe-fear_surprise
Non uccidere - Non uccidere - S2E22	awe-fear_surprise
Non uccidere - Non uccidere - S2E24	awe-fear_surprise
Non uccidere - Non uccidere - S2E23	awe-fear_surprise
Non uccidere - Non uccidere - S1E4	awe-fear_surprise
Non uccidere - Non uccidere - S1E2	awe-fear_surprise
Non uccidere - Non Uccidere - S1E5	awe-fear_surprise
Non uccidere - Non uccidere - S1E3	awe-fear_surprise
Non uccidere - Non uccidere - S1E1	awe-fear_surprise
Non uccidere - Non Uccidere - S1E6	awe-fear_surprise
Non uccidere - Non Uccidere - S1E8	awe-fear_surprise
Non uccidere - Non Uccidere - S1E7	awe-fear_surprise
Non uccidere - Non Uccidere - S1E9	awe-fear_surprise
Non uccidere - Non Uccidere - S1E10	awe-fear_surprise
Non uccidere - Non Uccidere - S1E11	awe-fear_surprise
Non uccidere - Non Uccidere - S1E12	awe-fear_surprise
Miss Sarajevo - Miss Sarajevo	awe-fear_surprise
Una notte a Vienna - Concerto Gala per il nuovo anno - Una notte a Vienna - Concerto Gala per il nuovo anno	awe-fear_surprise
Agatha Christie vs Hercule Poirot - Agatha Christie vs Hercule Poirot	awe-fear_surprise
Trieste la contesa - Trieste la contesa	contempt-anger_disgust
Muri - Muri	contempt-anger_disgust
I vulcani dell_Islanda - I vulcani dell'Islanda	curiosity-surprise_trust
Un posto al sole coi fiocchi - Un posto al sole coi fiocchi	curiosity-surprise_trust
Sfida al vulcano - Sfida al vulcano	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S2E2	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S2E1	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S2E4	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S2E3	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S2E6	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S2E5	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S2E7	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S2E10	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S2E8	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S2E9	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere S1E1	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere S2E13	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere S2E11	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere S2E12	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere S1E4	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere - S1E3	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere S1E5	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere S1E6	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere S1E2	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere S1E8	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere S1E11	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere - S1E9	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere S1E7	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere S1E10	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere S1E13	curiosity-surprise_trust
Tutto può succedere - Tutto può Succedere S1E12	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E4	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E5	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E2	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E8	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E6	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E7	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E3	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E14	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E13	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E12	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E11	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E1	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E10	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E9	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E15	curiosity-surprise_trust
Tutto può succedere - Tutto può succedere - S3E16	curiosity-surprise_trust
La Baronessa di Carini - La Baronessa di Carini - E2	curiosity-surprise_trust
La Baronessa di Carini - La Baronessa di Carini - E1	curiosity-surprise_trust
Rocco Chinnici - E_ così lieve il tuo bacio sulla fronte - Rocco Chinnici, è così lieve il tuo bacio sulla fronte	curiosity-surprise_trust
Una notte a Vienna - Concerto Gala per il nuovo anno - Una notte a Vienna - Concerto Gala per il nuovo anno	curiosity-surprise_trust
E_ arrivata la felicità - È Arrivata la Felicità S1E1 - Quando ci siamo incontrati (e anche odiati)	delight-joy_surprise
E_ arrivata la felicità - È Arrivata la Felicità S1E6 - Quando hai raccontato il tuo segreto	delight-joy_surprise
E_ arrivata la felicità - È Arrivata la Felicità S1E5 - Quando non capivo cosa avessi	delight-joy_surprise
E_ arrivata la felicità - È Arrivata la Felicità S1E2 - Quando mi hai abbracciata	delight-joy_surprise
E_ arrivata la felicità - È Arrivata la Felicità S1E4 - Quando ti ho fatto uscire con Nunzia	delight-joy_surprise
E_ arrivata la felicità - È Arrivata la Felicità S1E3 - Quando abbiamo stretto il patto	delight-joy_surprise
E_ arrivata la felicità -  E' arrivata la felicità S1E9 - Quando tu non vedevi i segnali	delight-joy_surprise
E_ arrivata la felicità - È Arrivata la Felicità S1E8 - Quando è tornato Gianluca	delight-joy_surprise
E_ arrivata la felicità - È Arrivata la Felicità S1E7 - Quando mi hai tirato uno schiaffo	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E10 - Quando abbiamo ballato	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E11 - Quando non dovevamo vederci più	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E12 - Quando tu hai (finalmente) capito	delight-joy_surprise
E_ arrivata la felicità - È Arrivata la Felicità S1E16 - Quando non avevo paura di mia moglie	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E14 - Quando ci hanno odiato tanto	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S1E18 - Quando eravamo più forti di tutti	delight-joy_surprise
E_ arrivata la felicità - È Arrivata la Felicità S1E15 - Quando i nostri figli ci hanno fatto la sorpresa	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E13 - Quando sei andata all'altare	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità  - S1E17 - Quando è arrivata tua moglie	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E20 - Quando i ragazzi ci hanno detto di sì	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E19 - Quando abbiamo preso la decisione	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E21 - Quando i tuoi capelli si sono arricciati	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E22 - Quando sei andato in crisi	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E23 - Quando ci siamo persi	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S1E24 - Quando è arrivata la felicità	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E2 - Quando pensavi che avessi l'amante	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E5 - Quando volevi solo essere normale 	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E4 - Quando abbiamo perso il self control	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E7 - Quando ti ho portato al mare	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E6 - Quando mi hai preso per mano	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E1 - Quando siamo ritornati	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E8 - Quando ho capito che mi amavi davvero	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E3 - Quando lo sapevamo (quasi) solo noi 	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E9 - Quando hai cambiato acconciatura	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E11 - Quando mi hai fatto molto arrabbiare	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S2E14 - Quando abbiamo detto quattro sì	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E10 - Quando ho cominciato ad affidarmi troppo	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S2E16 - Quando ci siamo stretti	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E12 - Quando ti ho chiesto perdono	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S2E15 - Quando abbiamo avuto paura	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E13 - Quando mi sono messo a nudo per te	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S2E17 - Quando sognavo male	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S2E18 - Quando ho fatto bene a lasciarti sola	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E20 - Quando ti ho ripreso per i capelli	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S2E22 - Quando ho detto la bugia	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità - S2E19 - Quando ho sbroccato	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S2E21 - Quando ti ho portato in Argentina	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S2E23 - Quando siamo stati molto immaturi 	delight-joy_surprise
E_ arrivata la felicità - E' arrivata la felicità S2E24 - Quando abbiamo saputo	delight-joy_surprise
Come diventare popolari a scuola - S1E3 - Il tatuaggio	delight-joy_surprise
Come diventare popolari a scuola - S1E1 - Test di popolarità	delight-joy_surprise
Come diventare popolari a scuola - S1E4 - il ragazzo invisibile	delight-joy_surprise
Come diventare popolari a scuola - S1E2 - La mappatura	delight-joy_surprise
Come diventare popolari a scuola - S1E7 - Diventa virale	delight-joy_surprise
Come diventare popolari a scuola - S1E8 - Il primo bacio	delight-joy_surprise
Come diventare popolari a scuola - S1E5 - Un'assenza può più che una presenza	delight-joy_surprise
Come diventare popolari a scuola - S1E10 - Magie d'amore	delight-joy_surprise
Come diventare popolari a scuola - S1E6 - Emula chi sta nell'Olimpo	delight-joy_surprise
Come diventare popolari a scuola - S1E9 - Ci vorrebbe un amico... famoso	delight-joy_surprise
Come sopravvivere a una sorella strxxxa - S1E1 - La mia tragedia	delight-joy_surprise
Come sopravvivere a una sorella strxxxa - S1E2 - Sorelle str***a nella storia	delight-joy_surprise
Come sopravvivere a una sorella strxxxa - S1E5 - L'amletico dilemma	delight-joy_surprise
Come sopravvivere a una sorella strxxxa - S1E4 - str***a schiaccia str***a	delight-joy_surprise
Come sopravvivere a una sorella strxxxa - S1E3 - Part time job	delight-joy_surprise
Come sopravvivere a una sorella strxxxa - S1E6 - Proteggi i tuoi spazi	delight-joy_surprise
Come sopravvivere a una sorella strxxxa - S1E7 - Caro Diario	delight-joy_surprise
Come sopravvivere a una sorella strxxxa - S1E10 - Come sopravvivere a una sorella santa	delight-joy_surprise
Come sopravvivere a una sorella strxxxa - S1E8 - Compleanno gemellare	delight-joy_surprise
Come sopravvivere a una sorella strxxxa - S1E9 - L'alleata	delight-joy_surprise
Tiberio Mitri - Il Campione e la Miss - Tiberio Mitri: il Campione e la Miss	delight-joy_surprise
Un posto al sole coi fiocchi - Un posto al sole coi fiocchi	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S2E2	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S2E1	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S2E4	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S2E3	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S2E6	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S2E5	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S2E7	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S2E10	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S2E8	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S2E9	delight-joy_surprise
Tutto può succedere - Tutto può Succedere S1E1	delight-joy_surprise
Tutto può succedere - Tutto può succedere S2E13	delight-joy_surprise
Tutto può succedere - Tutto può succedere S2E11	delight-joy_surprise
Tutto può succedere - Tutto può succedere S2E12	delight-joy_surprise
Tutto può succedere - Tutto può Succedere S1E4	delight-joy_surprise
Tutto può succedere - Tutto può Succedere - S1E3	delight-joy_surprise
Tutto può succedere - Tutto può Succedere S1E5	delight-joy_surprise
Tutto può succedere - Tutto può Succedere S1E6	delight-joy_surprise
Tutto può succedere - Tutto può Succedere S1E2	delight-joy_surprise
Tutto può succedere - Tutto può Succedere S1E8	delight-joy_surprise
Tutto può succedere - Tutto può Succedere S1E11	delight-joy_surprise
Tutto può succedere - Tutto può Succedere - S1E9	delight-joy_surprise
Tutto può succedere - Tutto può Succedere S1E7	delight-joy_surprise
Tutto può succedere - Tutto può succedere S1E10	delight-joy_surprise
Tutto può succedere - Tutto può Succedere S1E13	delight-joy_surprise
Tutto può succedere - Tutto può Succedere S1E12	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S3E4	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S3E5	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S3E2	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S3E8	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S3E6	delight-joy_surprise
Tutto può succedere - Tutto può succedere - S3E7	delight-joy_surprise
